"siteID","domain","elevation","slope","aspect","d2at","d2fb","d2cs","rad080","rad172","rad355","thl0","thl315","thl337","plow050","plow125","plow250","plow500","tpi050","tpi125","tpi250","tpi500"
"TB6",1,1021.81195068359,0.146518150462353,1.4248498703411,4638.8681640625,16323.677734375,4638.8681640625,6650.74609375,3157.048828125,9679.849609375,0.996224035247827,0.943997004786228,0.968207323962341,0.73943661971831,0.611263736263736,0.583641746854182,0.683426264179965,0.217054149772366,-1.31465982074405,1.19493429389365,90.2251690699466
"EV5",1,906.332336425781,0.273422913582505,4.16169165069967,3364.3984375,16126.74609375,3364.3984375,5794.01123046875,2167.97680664062,9583.4619140625,0.886525959152447,0.984900629031738,0.935276876026621,0.852112676056338,0.894230769230769,0.866025166543301,0.708902134204961,4.84262355369856,13.704516077335,22.2836833679304,23.4537604777388
"EV4",1,886.2861328125,0.218275255190853,0.589256536937203,3379.73657226562,16200.24609375,3379.73657226562,7188.02685546875,3734.83813476562,9507.029296875,1.05626240398298,0.989830941474493,1.02669971201693,0.697183098591549,0.596153846153846,0.60140636565507,0.514131897711978,-2.33561764487683,-5.01348015720816,-5.28475006555288,-17.0855617423606
"EV3",1,868.579650878906,0.129332221159151,0.500129641237232,3480.77124023438,16211.81640625,3480.77124023438,6487.93115234375,2888.42138671875,9614.3779296875,1.04393955667841,1.00688297696282,1.02795522968711,0.654929577464789,0.450549450549451,0.338638045891932,0.379542395693136,-1.85899720010866,-9.64210319909057,-29.0290854796275,-51.9193344883914
"EV2",1,908.088928222656,0.436876684167996,3.67153469128416,3537.28540039062,16269.1025390625,3537.28540039062,4553.26171875,1131.79846191406,8933.1572265625,0.723875458067829,0.848309232907781,0.77814370495374,0.732394366197183,0.656593406593407,0.622501850481125,0.537396654489521,0.0354513820217335,-2.88802607561649,-16.76010837526,-39.0300110586252
"EV1",1,968.215942382812,0.597664431958833,3.63237387030949,3503.49169921875,16367.1611328125,3503.49169921875,4446.380859375,962.033813476562,9027.7939453125,0.592124234191594,0.752580332441011,0.661089164480569,0.732394366197183,0.657967032967033,0.618430792005922,0.618919438569506,2.92210832426838,3.47911873721819,4.89691479903308,-1.92687564587857
"E6.AQ",1,868.786010742188,0.409545367404668,3.34346668159638,4618.3701171875,15275.611328125,4618.3701171875,4537.732421875,1209.453125,8789.2333984375,0.722011059823948,0.804295542194161,0.751995045461409,0.732394366197183,0.67032967032967,0.637675795706884,0.617477408190733,0.956092544748685,-2.24194435790503,-2.69638804600891,8.18715214780786
"E7.FP",1,964.930053710938,1.11734249111889,1.74386945673143,5081.111328125,15213.5810546875,5081.111328125,4139.94677734375,1235.19836425781,7898.474609375,0.459468836188581,0.179519424393717,0.298630387569802,0.725352112676056,0.688186813186813,0.733160621761658,0.816669871178619,19.5227576147156,73.663409710906,123.141126179951,227.412074387265
"TN7",1,976.240478515625,1.25460657918558,0.404009485709728,3234.04321289062,16951.470703125,3234.04321289062,7823.69970703125,6285.63818359375,6673.65185546875,0.864547972145927,0.61383464980719,0.760697767230221,0.73943661971831,0.699175824175824,0.638045891931902,0.587483176312248,-3.63258226611947,22.5308140167665,25.3704803762777,58.5009948085196
"TB.CWU",1,1063.72119140625,0.426121278297464,3.64705663078564,2562.34619140625,17386.048828125,2562.34619140625,5366.99462890625,1748.29211425781,9452.2236328125,0.729679960824325,0.848951015793377,0.781231254465685,0.78169014084507,0.710164835164835,0.805329385640266,0.919438569505864,10.4751571462127,30.6978269237688,72.5372130007925,204.033634856796
"E2.KBG",1,155.216415405273,0.0965160162887168,2.24640797222704,5697.158203125,13742.3369140625,5697.158203125,5874.38427734375,2301.78369140625,9319.1259765625,0.966249313649854,0.94912816370586,0.954396445915109,0.746478873239437,0.67032967032967,0.616580310880829,0.556239184772159,0.16348034822488,-0.280944605790182,-3.20912782631092,-14.145159490943
"E3.KBM",1,242.110549926758,0.372767140893745,1.12985773857195,5313.876953125,13603.8583984375,5313.876953125,6784.498046875,3504.107421875,9051.259765625,0.997951930415277,0.863754597839608,0.929967195686419,0.746478873239437,0.695054945054945,0.651369356032569,0.622764852912901,0.316601137571809,-0.483736315144114,-6.63468938557824,-29.8096838584146
"E4.NB",1,508.906494140625,0.633227807155084,2.66587019946031,4682.1962890625,14203.4140625,4682.1962890625,3650.90649414062,602.811645507812,7947.1123046875,0.560699458513793,0.542596224009655,0.529815698933811,0.647887323943662,0.532967032967033,0.486306439674315,0.5515285522015,-7.0793939904321,-25.3289641397864,-54.4224233972964,-42.5467511377382
"E5.CR",1,723.983337402344,0.660537757859162,1.92056751770346,4551.984375,14386.626953125,4551.984375,5085.89111328125,1788.39123535156,8897.033203125,0.699509108700436,0.532741888251642,0.599011837246333,0.697183098591549,0.782967032967033,0.818282753515914,0.78186887137089,3.37550218799424,46.218375051924,77.5122580496611,121.488775027602
"E8.SG",1,722.607421875,0.678008960178622,3.13065667504266,4236.2841796875,14919.6611328125,4236.2841796875,4355.771484375,899.91748046875,8803.9658203125,0.489808704942513,0.5760163778702,0.512549303334859,0.697183098591549,0.582417582417582,0.484826054774241,0.438184964429917,1.08100910428175,-3.5206089136791,-14.2409413733498,-22.2610157301074
