"siteID","domain","elevation","slope","d2at","d2fb","d2cs","rad080","rad172","rad355","thl0","thl315","thl337","plow050","plow125","plow250","plow500","tpi050","tpi125","tpi250","tpi500"
"DP02",1,735,0.314590439583435,4745.90966796875,16565.5390625,4745.90966796875,7479.1640625,4196.51123046875,9239.16796875,1.08323123819254,1.00723737682254,1.05283497116868,0.833333333333333,0.8,13.7813765182184,0.764295676429568,2.00000000000011,5.55737704918033,13.7813765182184,22.619095477387
"TB6",1,1014,0.121842852224218,4638.8681640625,16323.677734375,4638.8681640625,6612.28564453125,3108.35668945312,9683.0419921875,0.985077931291624,0.945556485662383,0.962761478506636,0.791666666666667,0.7,14.0283400809717,0.786610878661088,-0.444444444444457,-1.09836065573802,14.0283400809717,103.536683417086
"EV5",1,892,0.215748575796112,3364.3984375,16126.74609375,3364.3984375,5850.37890625,2225.69311523438,9600.2314453125,0.867341129722189,0.903934872275556,0.879098229751645,0.833333333333333,0.791666666666667,14.1619433198381,0.698744769874477,1.44444444444446,5.68852459016387,14.1619433198381,18.8482412060295
"EV4",1,890,0.226593311881996,3379.73657226562,16200.24609375,3379.73657226562,7197.13720703125,3744.63159179688,9501.7578125,1.04711430201584,0.971956209839555,1.01215054888074,0.833333333333333,0.758333333333333,3.59514170040461,0.617852161785216,0.333333333333371,2.54098360655769,3.59514170040461,-4.52060301507447
"EV3",1,867,0.0506639618501825,3480.77124023438,16211.81640625,3480.77124023438,6688.92529296875,3116.6552734375,9619.3486328125,1.02410920468046,1.00954403029444,1.01782357654381,0.666666666666667,0.5,-26.9190283400811,0.424686192468619,-1.44444444444446,-9.36065573770497,-26.9190283400811,-44.4321608040196
"EV2",1,902,0.46044866710541,3537.28540039062,16269.1025390625,3537.28540039062,4554.4169921875,1147.95336914062,8924.419921875,0.709130522156964,0.842665459151805,0.767969368607887,0.833333333333333,0.741666666666667,-15.1578947368422,0.589260808926081,-1.13686837721616e-13,-1.80327868852498,-15.1578947368422,-34.7869346733661
"EV1",1,959,0.446059424852726,3503.49169921875,16367.1611328125,3503.49169921875,4350.6064453125,893.232971191406,8984.2294921875,0.694164814379249,0.787841994862909,0.729281704048906,0.833333333333333,0.741666666666667,-0.817813765182109,0.645746164574616,-0.222222222222172,-1.44262295081955,-0.817813765182109,-6.00301507537699
"E6.AQ",1,879,0.472110600429543,4618.3701171875,15275.611328125,4618.3701171875,4718.1025390625,1343.26635742188,8886.2021484375,0.712429928431201,0.857952112777452,0.778551760658926,0.833333333333333,0.758333333333333,11.9149797570852,0.723849372384937,1.00000000000011,4.86885245901635,11.9149797570852,29.7658291457283
"E7.FP",1,771,0.657794184714943,5081.111328125,15213.5810546875,5081.111328125,3889.37866210938,1071.87744140625,7637.689453125,0.614188539241488,0.508891882773892,0.540512924901003,0.875,0.791666666666667,8.71255060728754,0.704323570432357,1.55555555555566,-1.27868852459017,8.71255060728754,60.6000000000003
"TN7",1,972,0.919596331580057,3234.04321289062,16951.470703125,3234.04321289062,7758.427734375,6305.43408203125,6485.9638671875,1.03842435767929,0.892805478448796,0.989276160547594,0.875,0.783333333333333,16.6599190283403,0.610878661087866,7,14.7049180327872,16.6599190283403,51.0271356783908
"TB.CWU",1,1051,0.204691060694343,2562.34619140625,17386.048828125,2562.34619140625,5641.44873046875,1983.47717285156,9586.7861328125,0.875641049802876,0.912270491720565,0.887869203723774,0.875,0.891666666666667,41.9554655870447,0.97907949790795,2.55555555555566,12.6721311475408,41.9554655870447,164.445226130652
